Longitude,Latitude,Elevation
-90.29583333702547,36.212500003548506,169
-90.21250000369248,36.212500003548506,169
-90.12916667035948,36.212500003548506,0
-90.0458333370265,36.212500003548506,0
-89.96250000369349,36.212500003548506,0
-89.8791666703605,36.212500003548506,0
-89.79583333702749,36.212500003548506,0
-89.71250000369447,36.212500003548506,0
-89.62916667036147,36.212500003548506,0
-94.62916667034148,36.129166670215504,0
-94.54583333700849,36.129166670215504,171
-94.4625000036755,36.129166670215504,206
-94.37916667034247,36.129166670215504,158
-94.29583333700947,36.129166670215504,203
-94.21250000367648,36.129166670215504,203
-94.1291666703435,36.129166670215504,207
-94.04583333701048,36.129166670215504,210
-93.96250000367746,36.129166670215504,196
-93.87916667034447,36.129166670215504,188
-93.79583333701149,36.129166670215504,202
-93.71250000367847,36.129166670215504,211
-93.62916667034547,36.129166670215504,210
-93.54583333701248,36.129166670215504,207
-93.4625000036795,36.129166670215504,202
-93.37916667034648,36.129166670215504,196
-93.29583333701348,36.129166670215504,200
-93.2125000036805,36.129166670215504,199
-93.12916667034749,36.129166670215504,240
-93.04583333701447,36.129166670215504,210
-92.96250000368147,36.129166670215504,211
-92.87916667034848,36.129166670215504,172
-92.7958333370155,36.129166670215504,165
-92.71250000368248,36.129166670215504,163
-92.62916667034946,36.129166670215504,159
-92.5458333370165,36.129166670215504,155
-92.46250000368349,36.129166670215504,185
-92.37916667035047,36.129166670215504,130
-92.29583333701747,36.129166670215504,140
-92.21250000368448,36.129166670215504,27
-92.1291666703515,36.129166670215504,154
-92.04583333701848,36.129166670215504,185
-91.96250000368548,36.129166670215504,167
-91.8791666703525,36.129166670215504,165
-91.79583333701949,36.129166670215504,184
-91.71250000368647,36.129166670215504,186
-91.62916667035347,36.129166670215504,184
-91.54583333702048,36.129166670215504,209
-91.46250000368748,36.129166670215504,209
-91.37916667035448,36.129166670215504,88
-91.29583333702146,36.129166670215504,157
-91.2125000036885,36.129166670215504,173
-91.12916667035549,36.129166670215504,88
-91.04583333702247,36.129166670215504,88
-90.96250000368947,36.129166670215504,126
-90.87916667035648,36.129166670215504,126
-90.79583333702348,36.129166670215504,126
-90.71250000369048,36.129166670215504,126
-90.62916667035748,36.129166670215504,81
-90.54583333702449,36.129166670215504,0
-90.46250000369149,36.129166670215504,70
-90.37916667035847,36.129166670215504,169
-90.29583333702547,36.129166670215504,169
-90.21250000369248,36.129166670215504,0
-90.12916667035948,36.129166670215504,0
-90.0458333370265,36.129166670215504,0
-89.96250000369349,36.129166670215504,0
-89.8791666703605,36.129166670215504,0
-89.79583333702749,36.129166670215504,0
-89.71250000369447,36.129166670215504,0
-89.62916667036147,36.129166670215504,0
-94.62916667034148,36.045833336882495,0
-94.54583333700849,36.045833336882495,0
-94.4625000036755,36.045833336882495,158
-94.37916667034247,36.045833336882495,203
-94.29583333700947,36.045833336882495,192
-94.21250000367648,36.045833336882495,203
-94.1291666703435,36.045833336882495,213
-94.04583333701048,36.045833336882495,207
-93.96250000367746,36.045833336882495,193
-93.87916667034447,36.045833336882495,194
-93.79583333701149,36.045833336882495,203
-93.71250000367847,36.045833336882495,196
-93.62916667034547,36.045833336882495,189
-93.54583333701248,36.045833336882495,189
-93.4625000036795,36.045833336882495,185
-93.37916667034648,36.045833336882495,188
-93.29583333701348,36.045833336882495,214
-93.2125000036805,36.045833336882495,250
-93.12916667034749,36.045833336882495,209
-93.04583333701447,36.045833336882495,184
-92.96250000368147,36.045833336882495,230
-92.87916667034848,36.045833336882495,228
-92.7958333370155,36.045833336882495,221
-92.71250000368248,36.045833336882495,186
-92.62916667034946,36.045833336882495,177
-92.5458333370165,36.045833336882495,161
-92.46250000368349,36.045833336882495,145
-92.37916667035047,36.045833336882495,142
-92.29583333701747,36.045833336882495,172
-92.21250000368448,36.045833336882495,141
-92.1291666703515,36.045833336882495,172
-92.04583333701848,36.045833336882495,163
-91.96250000368548,36.045833336882495,167
-91.8791666703525,36.045833336882495,172
-91.79583333701949,36.045833336882495,179
-91.71250000368647,36.045833336882495,187
-91.62916667035347,36.045833336882495,45
-91.54583333702048,36.045833336882495,192
-91.46250000368748,36.045833336882495,57
-91.37916667035448,36.045833336882495,88
-91.29583333702146,36.045833336882495,88
-91.2125000036885,36.045833336882495,88
-91.12916667035549,36.045833336882495,88
-91.04583333702247,36.045833336882495,169
-90.96250000368947,36.045833336882495,126
-90.87916667035648,36.045833336882495,126
-90.79583333702348,36.045833336882495,126
-90.71250000369048,36.045833336882495,81
-90.62916667035748,36.045833336882495,81
-90.54583333702449,36.045833336882495,45
-90.46250000369149,36.045833336882495,169
-90.37916667035847,36.045833336882495,169
-90.29583333702547,36.045833336882495,0
-90.21250000369248,36.045833336882495,0
-90.12916667035948,36.045833336882495,0
-90.0458333370265,36.045833336882495,0
-89.96250000369349,36.045833336882495,0
-89.8791666703605,36.045833336882495,0
-89.79583333702749,36.045833336882495,0
-89.71250000369447,36.045833336882495,0
-89.62916667036147,36.045833336882495,0
-94.62916667034148,35.96250000354951,0
-94.54583333700849,35.96250000354951,0
-94.4625000036755,35.96250000354951,191
-94.37916667034247,35.96250000354951,188
-94.29583333700947,35.96250000354951,186
-94.21250000367648,35.96250000354951,193
-94.1291666703435,35.96250000354951,200
-94.04583333701048,35.96250000354951,191
-93.96250000367746,35.96250000354951,179
-93.87916667034447,35.96250000354951,186
-93.79583333701149,35.96250000354951,195
-93.71250000367847,35.96250000354951,200
-93.62916667034547,35.96250000354951,196
-93.54583333701248,35.96250000354951,189
-93.4625000036795,35.96250000354951,188
-93.37916667034648,35.96250000354951,216
-93.29583333701348,35.96250000354951,221
-93.2125000036805,35.96250000354951,224
-93.12916667034749,35.96250000354951,185
-93.04583333701447,35.96250000354951,173
-92.96250000368147,35.96250000354951,157
-92.87916667034848,35.96250000354951,172
-92.7958333370155,35.96250000354951,181
-92.71250000368248,35.96250000354951,180
-92.62916667034946,35.96250000354951,158
-92.5458333370165,35.96250000354951,163
-92.46250000368349,35.96250000354951,167
-92.37916667035047,35.96250000354951,206
-92.29583333701747,35.96250000354951,209
-92.21250000368448,35.96250000354951,209
-92.1291666703515,35.96250000354951,209
-92.04583333701848,35.96250000354951,62
-91.96250000368548,35.96250000354951,139
-91.8791666703525,35.96250000354951,33
-91.79583333701949,35.96250000354951,176
-91.71250000368647,35.96250000354951,206
-91.62916667035347,35.96250000354951,166
-91.54583333702048,35.96250000354951,134
-91.46250000368748,35.96250000354951,149
-91.37916667035448,35.96250000354951,40
-91.29583333702146,35.96250000354951,169
-91.2125000036885,35.96250000354951,70
-91.12916667035549,35.96250000354951,169
-91.04583333702247,35.96250000354951,126
-90.96250000368947,35.96250000354951,126
-90.87916667035648,35.96250000354951,126
-90.79583333702348,35.96250000354951,81
-90.71250000369048,35.96250000354951,81
-90.62916667035748,35.96250000354951,0
-90.54583333702449,35.96250000354951,88
-90.46250000369149,35.96250000354951,169
-90.37916667035847,35.96250000354951,126
-90.29583333702547,35.96250000354951,126
-90.21250000369248,35.96250000354951,126
-90.12916667035948,35.96250000354951,126
-90.0458333370265,35.96250000354951,126
-89.96250000369349,35.96250000354951,126
-89.8791666703605,35.96250000354951,126
-89.79583333702749,35.96250000354951,126
-89.71250000369447,35.96250000354951,0
-89.62916667036147,35.96250000354951,0
-94.62916667034148,35.879166670216506,0
-94.54583333700849,35.879166670216506,0
-94.4625000036755,35.879166670216506,199
-94.37916667034247,35.879166670216506,193
-94.29583333700947,35.879166670216506,189
-94.21250000367648,35.879166670216506,185
-94.1291666703435,35.879166670216506,186
-94.04583333701048,35.879166670216506,188
-93.96250000367746,35.879166670216506,188
-93.87916667034447,35.879166670216506,196
-93.79583333701149,35.879166670216506,206
-93.71250000367847,35.879166670216506,202
-93.62916667034547,35.879166670216506,196
-93.54583333701248,35.879166670216506,198
-93.4625000036795,35.879166670216506,167
-93.37916667034648,35.879166670216506,228
-93.29583333701348,35.879166670216506,213
-93.2125000036805,35.879166670216506,158
-93.12916667034749,35.879166670216506,222
-93.04583333701447,35.879166670216506,187
-92.96250000368147,35.879166670216506,121
-92.87916667034848,35.879166670216506,193
-92.7958333370155,35.879166670216506,144
-92.71250000368248,35.879166670216506,132
-92.62916667034946,35.879166670216506,126
-92.5458333370165,35.879166670216506,176
-92.46250000368349,35.879166670216506,149
-92.37916667035047,35.879166670216506,151
-92.29583333701747,35.879166670216506,181
-92.21250000368448,35.879166670216506,47
-92.1291666703515,35.879166670216506,46
-92.04583333701848,35.879166670216506,16
-91.96250000368548,35.879166670216506,152
-91.8791666703525,35.879166670216506,200
-91.79583333701949,35.879166670216506,184
-91.71250000368647,35.879166670216506,205
-91.62916667035347,35.879166670216506,173
-91.54583333702048,35.879166670216506,164
-91.46250000368748,35.879166670216506,205
-91.37916667035448,35.879166670216506,209
-91.29583333702146,35.879166670216506,88
-91.2125000036885,35.879166670216506,151
-91.12916667035549,35.879166670216506,126
-91.04583333702247,35.879166670216506,126
-90.96250000368947,35.879166670216506,126
-90.87916667035648,35.879166670216506,126
-90.79583333702348,35.879166670216506,101
-90.71250000369048,35.879166670216506,17
-90.62916667035748,35.879166670216506,86
-90.54583333702449,35.879166670216506,169
-90.46250000369149,35.879166670216506,169
-90.37916667035847,35.879166670216506,126
-90.29583333702547,35.879166670216506,126
-90.21250000369248,35.879166670216506,126
-90.12916667035948,35.879166670216506,126
-90.0458333370265,35.879166670216506,126
-89.96250000369349,35.879166670216506,126
-89.8791666703605,35.879166670216506,126
-89.79583333702749,35.879166670216506,126
-89.71250000369447,35.879166670216506,0
-89.62916667036147,35.879166670216506,0
-94.62916667034148,35.795833336883504,0
-94.54583333700849,35.795833336883504,0
-94.4625000036755,35.795833336883504,180
-94.37916667034247,35.795833336883504,184
-94.29583333700947,35.795833336883504,211
-94.21250000367648,35.795833336883504,202
-94.1291666703435,35.795833336883504,188
-94.04583333701048,35.795833336883504,178
-93.96250000367746,35.795833336883504,208
-93.87916667034447,35.795833336883504,200
-93.79583333701149,35.795833336883504,209
-93.71250000367847,35.795833336883504,214
-93.62916667034547,35.795833336883504,210
-93.54583333701248,35.795833336883504,173
-93.4625000036795,35.795833336883504,231
-93.37916667034648,35.795833336883504,231
-93.29583333701348,35.795833336883504,222
-93.2125000036805,35.795833336883504,202
-93.12916667034749,35.795833336883504,177
-93.04583333701447,35.795833336883504,195
-92.96250000368147,35.795833336883504,174
-92.87916667034848,35.795833336883504,185
-92.7958333370155,35.795833336883504,183
-92.71250000368248,35.795833336883504,163
-92.62916667034946,35.795833336883504,181
-92.5458333370165,35.795833336883504,186
-92.46250000368349,35.795833336883504,209
-92.37916667035047,35.795833336883504,209
-92.29583333701747,35.795833336883504,194
-92.21250000368448,35.795833336883504,179
-92.1291666703515,35.795833336883504,163
-92.04583333701848,35.795833336883504,121
-91.96250000368548,35.795833336883504,173
-91.8791666703525,35.795833336883504,209
-91.79583333701949,35.795833336883504,88
-91.71250000368647,35.795833336883504,88
-91.62916667035347,35.795833336883504,209
-91.54583333702048,35.795833336883504,209
-91.46250000368748,35.795833336883504,88
-91.37916667035448,35.795833336883504,88
-91.29583333702146,35.795833336883504,88
-91.2125000036885,35.795833336883504,169
-91.12916667035549,35.795833336883504,126
-91.04583333702247,35.795833336883504,126
-90.96250000368947,35.795833336883504,126
-90.87916667035648,35.795833336883504,126
-90.79583333702348,35.795833336883504,122
-90.71250000369048,35.795833336883504,143
-90.62916667035748,35.795833336883504,169
-90.54583333702449,35.795833336883504,169
-90.46250000369149,35.795833336883504,126
-90.37916667035847,35.795833336883504,126
-90.29583333702547,35.795833336883504,126
-90.21250000369248,35.795833336883504,126
-90.12916667035948,35.795833336883504,126
-90.0458333370265,35.795833336883504,126
-89.96250000369349,35.795833336883504,126
-89.8791666703605,35.795833336883504,126
-89.79583333702749,35.795833336883504,126
-89.71250000369447,35.795833336883504,0
-89.62916667036147,35.795833336883504,0
-94.62916667034148,35.7125000035505,0
-94.54583333700849,35.7125000035505,0
-94.4625000036755,35.7125000035505,199
-94.37916667034247,35.7125000035505,215
-94.29583333700947,35.7125000035505,201
-94.21250000367648,35.7125000035505,220
-94.1291666703435,35.7125000035505,210
-94.04583333701048,35.7125000035505,225
-93.96250000367746,35.7125000035505,243
-93.87916667034447,35.7125000035505,250
-93.79583333701149,35.7125000035505,194
-93.71250000367847,35.7125000035505,237
-93.62916667034547,35.7125000035505,223
-93.54583333701248,35.7125000035505,227
-93.4625000036795,35.7125000035505,225
-93.37916667034648,35.7125000035505,233
-93.29583333701348,35.7125000035505,227
-93.2125000036805,35.7125000035505,201
-93.12916667034749,35.7125000035505,203
-93.04583333701447,35.7125000035505,220
-92.96250000368147,35.7125000035505,203
-92.87916667034848,35.7125000035505,203
-92.7958333370155,35.7125000035505,189
-92.71250000368248,35.7125000035505,202
-92.62916667034946,35.7125000035505,227
-92.5458333370165,35.7125000035505,213
-92.46250000368349,35.7125000035505,227
-92.37916667035047,35.7125000035505,249
-92.29583333701747,35.7125000035505,199
-92.21250000368448,35.7125000035505,231
-92.1291666703515,35.7125000035505,185
-92.04583333701848,35.7125000035505,173
-91.96250000368548,35.7125000035505,170
-91.8791666703525,35.7125000035505,250
-91.79583333701949,35.7125000035505,136
-91.71250000368647,35.7125000035505,115
-91.62916667035347,35.7125000035505,129
-91.54583333702048,35.7125000035505,88
-91.46250000368748,35.7125000035505,88
-91.37916667035448,35.7125000035505,169
-91.29583333702146,35.7125000035505,169
-91.2125000036885,35.7125000035505,126
-91.12916667035549,35.7125000035505,126
-91.04583333702247,35.7125000035505,126
-90.96250000368947,35.7125000035505,126
-90.87916667035648,35.7125000035505,126
-90.79583333702348,35.7125000035505,126
-90.71250000369048,35.7125000035505,126
-90.62916667035748,35.7125000035505,126
-90.54583333702449,35.7125000035505,126
-90.46250000369149,35.7125000035505,126
-90.37916667035847,35.7125000035505,126
-90.29583333702547,35.7125000035505,126
-90.21250000369248,35.7125000035505,126
-90.12916667035948,35.7125000035505,126
-90.0458333370265,35.7125000035505,126
-89.96250000369349,35.7125000035505,126
-89.8791666703605,35.7125000035505,0
-89.79583333702749,35.7125000035505,0
-89.71250000369447,35.7125000035505,0
-89.62916667036147,35.7125000035505,0
-94.62916667034148,35.62916667021751,0
-94.54583333700849,35.62916667021751,0
-94.4625000036755,35.62916667021751,242
-94.37916667034247,35.62916667021751,198
-94.29583333700947,35.62916667021751,171
-94.21250000367648,35.62916667021751,238
-94.1291666703435,35.62916667021751,202
-94.04583333701048,35.62916667021751,250
-93.96250000367746,35.62916667021751,250
-93.87916667034447,35.62916667021751,209
-93.79583333701149,35.62916667021751,174
-93.71250000367847,35.62916667021751,206
-93.62916667034547,35.62916667021751,191
-93.54583333701248,35.62916667021751,245
-93.4625000036795,35.62916667021751,217
-93.37916667034648,35.62916667021751,200
-93.29583333701348,35.62916667021751,159
-93.2125000036805,35.62916667021751,224
-93.12916667034749,35.62916667021751,223
-93.04583333701447,35.62916667021751,233
-92.96250000368147,35.62916667021751,215
-92.87916667034848,35.62916667021751,200
-92.7958333370155,35.62916667021751,209
-92.71250000368248,35.62916667021751,235
-92.62916667034946,35.62916667021751,231
-92.5458333370165,35.62916667021751,250
-92.46250000368349,35.62916667021751,250
-92.37916667035047,35.62916667021751,250
-92.29583333701747,35.62916667021751,201
-92.21250000368448,35.62916667021751,191
-92.1291666703515,35.62916667021751,192
-92.04583333701848,35.62916667021751,170
-91.96250000368548,35.62916667021751,174
-91.8791666703525,35.62916667021751,199
-91.79583333701949,35.62916667021751,173
-91.71250000368647,35.62916667021751,121
-91.62916667035347,35.62916667021751,121
-91.54583333702048,35.62916667021751,45
-91.46250000368748,35.62916667021751,157
-91.37916667035448,35.62916667021751,126
-91.29583333702146,35.62916667021751,126
-91.2125000036885,35.62916667021751,126
-91.12916667035549,35.62916667021751,126
-91.04583333702247,35.62916667021751,126
-90.96250000368947,35.62916667021751,126
-90.87916667035648,35.62916667021751,126
-90.79583333702348,35.62916667021751,126
-90.71250000369048,35.62916667021751,126
-90.62916667035748,35.62916667021751,126
-90.54583333702449,35.62916667021751,126
-90.46250000369149,35.62916667021751,126
-90.37916667035847,35.62916667021751,126
-90.29583333702547,35.62916667021751,126
-90.21250000369248,35.62916667021751,126
-90.12916667035948,35.62916667021751,126
-90.0458333370265,35.62916667021751,126
-89.96250000369349,35.62916667021751,126
-89.8791666703605,35.62916667021751,126
-89.79583333702749,35.62916667021751,0
-89.71250000369447,35.62916667021751,0
-89.62916667036147,35.62916667021751,0
-94.62916667034148,35.545833336884506,0
-94.54583333700849,35.545833336884506,0
-94.4625000036755,35.545833336884506,0
-94.37916667034247,35.545833336884506,174
-94.29583333700947,35.545833336884506,198
-94.21250000367648,35.545833336884506,209
-94.1291666703435,35.545833336884506,209
-94.04583333701048,35.545833336884506,209
-93.96250000367746,35.545833336884506,206
-93.87916667034447,35.545833336884506,209
-93.79583333701149,35.545833336884506,170
-93.71250000367847,35.545833336884506,221
-93.62916667034547,35.545833336884506,250
-93.54583333701248,35.545833336884506,209
-93.4625000036795,35.545833336884506,207
-93.37916667034648,35.545833336884506,249
-93.29583333701348,35.545833336884506,250
-93.2125000036805,35.545833336884506,250
-93.12916667034749,35.545833336884506,209
-93.04583333701447,35.545833336884506,250
-92.96250000368147,35.545833336884506,216
-92.87916667034848,35.545833336884506,196
-92.7958333370155,35.545833336884506,237
-92.71250000368248,35.545833336884506,250
-92.62916667034946,35.545833336884506,209
-92.5458333370165,35.545833336884506,250
-92.46250000368349,35.545833336884506,209
-92.37916667035047,35.545833336884506,81
-92.29583333701747,35.545833336884506,171
-92.21250000368448,35.545833336884506,161
-92.1291666703515,35.545833336884506,185
-92.04583333701848,35.545833336884506,209
-91.96250000368548,35.545833336884506,209
-91.8791666703525,35.545833336884506,209
-91.79583333701949,35.545833336884506,209
-91.71250000368647,35.545833336884506,191
-91.62916667035347,35.545833336884506,69
-91.54583333702048,35.545833336884506,198
-91.46250000368748,35.545833336884506,126
-91.37916667035448,35.545833336884506,101
-91.29583333702146,35.545833336884506,133
-91.2125000036885,35.545833336884506,126
-91.12916667035549,35.545833336884506,126
-91.04583333702247,35.545833336884506,126
-90.96250000368947,35.545833336884506,126
-90.87916667035648,35.545833336884506,126
-90.79583333702348,35.545833336884506,126
-90.71250000369048,35.545833336884506,126
-90.62916667035748,35.545833336884506,45
-90.54583333702449,35.545833336884506,126
-90.46250000369149,35.545833336884506,126
-90.37916667035847,35.545833336884506,126
-90.29583333702547,35.545833336884506,126
-90.21250000369248,35.545833336884506,126
-90.12916667035948,35.545833336884506,126
-90.0458333370265,35.545833336884506,126
-89.96250000369349,35.545833336884506,126
-89.8791666703605,35.545833336884506,0
-89.79583333702749,35.545833336884506,0
-89.71250000369447,35.545833336884506,0
-89.62916667036147,35.545833336884506,0
-94.62916667034148,35.462500003551504,0
-94.54583333700849,35.462500003551504,0
-94.4625000036755,35.462500003551504,0
